Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Direct GHG Emissions (Metric Tons CO2e),Water Use (All Water Sources) (kgal),Latitude,Longitude,Community Board,Census Tract,log_Order,log_Weather Normalized Site Electricity Intensity (kWh/ft²),log_Total GHG Emissions (Metric Tons CO2e),log_Direct GHG Emissions (Metric Tons CO2e),log_Water Use (All Water Sources) (kgal),Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
2651619,96000.0,1911,1,100,66.1,0.3,164.6,3714.9,40.744684,-73.993071,4.0,91.0,7.501082124259871,2.302585092994046,6.165207748127065,5.103518288242969,8.220107038889163,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5864836,563800.0,1950,15,100,121.6,1.0,2925.1,47659.1,,,,,9.41897923708751,2.0014800002101243,8.366905042403276,7.9810839471157475,10.771828866714467,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2656267,149276.0,1911,1,100,84.7,0.1,548.0,4412.9,40.740303,-73.988687,5.0,56.0,7.703007682479236,2.2823823856765264,6.940028839532433,6.306275286948016,8.392287348691022,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2612584,153424.0,1960,1,100,86.6,0.8,573.9,,40.639036,-73.966844,14.0,526.0,9.275191344295799,1.547562508716013,6.6895992691789665,6.352455165114317,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3109800,61451.0,1989,1,100,50.7,,0.0,,40.71285,-73.994449,3.0,8.0,6.778784897685177,2.7536607123542622,5.980403599748557,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2670604,79341.0,1938,1,100,73.8,0.0,3.7,,40.775466,-73.96483,8.0,130.0,8.35983738064003,1.8562979903656263,6.084043728401075,1.308332819650179,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4940493,110538.0,1941,1,95,76.5,0.7,370.1,8806.8,,,,,9.560010841762033,1.3609765531356006,6.230875070886063,5.9137732393921105,9.083279429339017,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2811093,172075.0,1916,1,100,51.4,,0.0,,40.760103,-73.983973,5.0,125.0,7.902117546276448,2.3608540011180215,6.659934739955487,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4414147,55722.0,1952,1,100,126.0,1.1,295.8,3667.8,,,,,9.561912317739012,1.7227665977411035,5.962293169807702,5.689683550276699,8.207347306262735,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2669784,112259.0,1908,1,100,74.7,0.2,145.3,0.0,40.744179,-73.989902,5.0,58.0,7.610357618312838,2.7013612129514133,6.605433229790841,4.9788005705762375,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1479144,516710.0,1983,1,100,58.1,,0.0,6582.7,40.75859,-73.968759,6.0,100.0,8.261526448396468,2.624668592163159,8.015195156252926,,8.792200274501752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4372225,64577.0,1900,1,90,105.3,0.1,309.1,8867.1,40.747466,-73.98621,5.0,76.0,7.633369649679584,2.617395832834079,6.463185450993212,5.733664849138071,9.090103077087926,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4919678,191889.0,2003,1,100,68.5,0.5,447.7,8294.4,40.709319,-73.968497,1.0,547.0,9.192787212728593,1.7404661748405046,6.634107595494159,6.10412336524692,9.023335867277845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2809653,67488.0,1936,1,100,84.9,0.8,266.6,4107.6,40.619057,-74.039897,10.0,5202.0,9.314970621054266,1.0986122886681098,5.806038175360548,5.585749407744609,8.32059419532414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4046334,66075.0,1930,1,100,83.4,,260.6,4656.8,40.855504,-73.863827,11.0,228.0,9.040263541598666,,5.842384324093829,5.562986664690745,8.446083795957525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5218290,71150.0,1926,1,100,77.1,0.1,383.8,6777.4,,,,,9.53285855926342,1.2809338454620642,6.177113893994611,5.950121583573599,8.821348826560907,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5864819,127879.0,1911,1,100,98.8,0.3,168.1,7978.9,40.717217,-74.000602,1.0,31.0,6.683360945766275,3.068052935133617,6.971199451538672,5.12455904041457,8.984555836330884,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5802568,106500.0,1941,1,100,73.3,0.7,366.4,5276.7,40.642087,-73.973876,12.0,494.0,9.288966692431373,1.0647107369924282,6.157614376902071,5.903725632799975,8.571056181306389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5033153,93661.0,1929,1,100,65.3,0.0,254.0,,40.755792,-73.99225,4.0,115.0,7.3758821482150125,2.1162555148025524,6.214808078424858,5.537334267018537,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4910138,58480.0,1960,1,100,78.6,0.0,3.5,3787.8,40.769574,-73.957786,8.0,126.0,8.41913925094085,0.4054651081081644,5.636573724962751,1.252762968495368,8.239540654601635,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5858052,96443.0,1931,1,100,77.0,0.1,445.5,,40.879456,-73.875115,7.0,431.0,8.998136760700307,1.3609765531356006,6.343880434126331,6.099197246910864,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4926067,63836.0,1927,1,100,113.7,0.0,469.9,,40.874262,-73.886703,7.0,411.0,8.976514972315112,1.4350845252893227,6.322026495189462,6.15251990610877,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2810725,57500.0,1953,1,100,15.8,0.0,13.4,5272.9,40.856993,-73.855347,11.0,288.0,9.035986984831405,1.1631508098056809,4.310799125385514,2.5952547069568657,8.570335774814323,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5042461,107896.0,1900,1,100,62.1,0.1,71.2,1853.8,40.721323,-73.997987,2.0,45.0,6.948897222313312,2.70805020110221,6.476972362889683,4.26549281841793,7.524992865441733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5090184,70000.0,1926,1,100,115.9,0.0,540.2,2924.5,40.875858,-73.880549,7.0,419.0,8.991064332188461,1.252762968495368,6.428266810525186,6.291939441358515,7.980878804883081,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4410378,193412.0,1886,1,90,75.9,0.0,241.8,2726.8,40.739425,-73.991141,5.0,54.0,7.583756300707112,2.8735646395797834,7.246368080102461,5.488110938180692,7.91088403948863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4409117,64415.0,1976,1,100,179.6,1.5,473.7,5801.1,,,,,9.591512787515303,2.517696472610991,6.59222227837458,6.160574209929706,8.665802833724657,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4842737,69600.0,1942,1,100,28.6,0.1,40.3,1027.3,40.843217,-73.905889,4.0,22902.0,8.856803356728378,1.6486586255873816,5.097424424168647,3.696351468952637,6.9346892802222175,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3485535,79352.0,1930,1,100,58.0,0.1,164.2,,40.710477,-73.934421,1.0,485.0,9.213036733523925,2.174751721484161,5.997695096858618,5.101085197018328,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2671371,226136.0,1962,1,100,100.4,0.9,972.0,12789.4,,,,,9.52806656577634,1.7404661748405046,7.228243303159095,6.879355804460439,9.456371981822777,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2812136,201276.0,1975,1,100,132.4,0.9,997.5,,40.800055,-73.940585,11.0,182.0,8.563122123304638,2.631888840136646,7.559455269627909,6.905252148764019,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
